Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Suzuki,DL,24 390 PLN,Sochaczew,Mazowieckie,2012,29 000 km,Benzyna,650 cm3
Suzuki,GSX,41 000 PLN,Gdów,Małopolskie,2021,425 km,Benzyna,995 cm3
Harley-Davidson,Softail,255 000 PLN,Chełmno,Kujawsko-pomorskie,2019,100 km,2019,Benzyna
Peugeot,Kisbee,10 390 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,49 cm3
Rieju,,40 990 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,300 cm3
Harley-Davidson,Softail,49 900 PLN,Poznań,Wielkopolskie,1994,27 000 km,Benzyna,1 340 cm3
BMW,C1,14 500 PLN,Warszawa,Mazowieckie,2001,38 500 km,Benzyna,176 cm3
CF Moto,,62 899 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,1 000 cm3
BMW,F,45 000 PLN,Warszawa,Mazowieckie,2019,11 168 km,Benzyna,853 cm3
Motocykl,,80 990 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,1 000 cm3
Kawasaki,Ninja,43 000 PLN,Tarnobrzeg,Podkarpackie,2023,1 km,Benzyna,649 cm3
Benelli,Leoncino,34 990 PLN,Kraków,Małopolskie,2022,140 km,Benzyna,754 cm3
Kawasaki,Z 900,29 000 PLN,Pisary,Małopolskie,2018,19 500 km,Benzyna,949 cm3
Harley-Davidson,V-Rod Muscle,78 500 PLN,Węgrzce,Małopolskie,Niski przebieg,2011,1 250 cm3,6 000 km
Kawasaki,Z,25 990 PLN,Tarnobrzeg,Podkarpackie,2023,1 km,Benzyna,125 cm3
Ducati,Scrambler,49 900 PLN,Wrocław,Dolnośląskie,2022,1 km,Benzyna,803 cm3
Yamaha,TDM,8 000 PLN,Gdańsk,Pomorskie,1999,79 000 km,Benzyna,850 cm3
Honda,CBR,12 000 PLN,Kraków,Małopolskie,2005,28 125 km,Benzyna,600 cm3
Benelli,Leoncino,31 990 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,754 cm3
Harley-Davidson,Softail Heritage Classic,36 990 PLN,Bolszewo,Pomorskie,2003,28 438 km,Benzyna,1 450 cm3
CF Moto,,25 900 PLN,Otwock,Mazowieckie,2022,5 km,Benzyna,650 cm3
Super Soco TC MAX,,23 900 PLN,Kraków,Małopolskie,2022,1 km,2022,Elektryczny
Kawasaki,Vulcan,43 500 PLN,Tarnobrzeg,Podkarpackie,2023,1 km,Benzyna,649 cm3
Yamaha,MT,32 900 PLN,Kórnik,Wielkopolskie,2021,6 500 km,Benzyna,689 cm3
Kawasaki,Versys 650,32 500 PLN,Kalisz,Wielkopolskie,2019,21 500 km,Benzyna,650 cm3
Linhai ATV,,28 990 PLN,Karkosy,Łódzkie,2022,1 km,Benzyna,492 cm3
Yamaha,FZ,14 650 PLN,Żyrów,Mazowieckie,2008,50 750 km,2008,Benzyna
KTM,Duke,10 900 PLN,Żyrów,Mazowieckie,2014,23 491 km,2014,Benzyna
Triumph,Thruxton,25 900 PLN,Czermin,Wielkopolskie,Niski przebieg,2009,865 cm3,8 292 km
Honda,,3 850 PLN,Pionki,Mazowieckie,2003,37 000 km,Benzyna,125 cm3
Honda,GL,61 900 PLN,Grudziądz,Kujawsko-pomorskie,1985,47 633 km,Benzyna,1 200 cm3
Harley-Davidson,FLHXS Special,72 000 PLN,Rzeszów,Podkarpackie,Niski przebieg,2017,1 699 cm3,10 700 km
Yamaha,X-max,29 000 PLN,Konstancin-Jeziorna,Mazowieckie,2022,796 km,Benzyna,292 cm3
CF Moto,,33 990 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,649 cm3
Honda,NSS,17 200 PLN,Zabłędza,Małopolskie,Niski przebieg,2015,125 cm3,10 990 km
Kawasaki,Ninja 250R,6 700 PLN,Tarnów,Małopolskie,2009,15 200 km,Benzyna,249 cm3
Yamaha,YZF,8 300 PLN,Głogów,Dolnośląskie,1998,57 000 km,Benzyna,600 cm3
Yamaha,XVS,35 900 PLN,Wilkszyn,Dolnośląskie,Niski przebieg,2014,1 304 cm3,29 482 km
Romet,717,2 800 PLN,Kraków,Małopolskie,Niski przebieg,2011,49 cm3,6 900 km
Honda,VTX,23 500 PLN,Zimnice Wielkie,Opolskie,2006,14 000 km,Benzyna,1 312 cm3
KTM,Enduro,31 000 PLN,Gdynia,Pomorskie,2020,55 km,2020,Benzyna
Honda,VFR,29 999 PLN,Zawiercie,Śląskie,2010,97 000 km,Benzyna,1 200 cm3
Suzuki,Boulevard,26 500 PLN,Zielona Góra,Lubuskie,Niski przebieg,2005,805 cm3,28 000 km
Honda,CBF,19 300 PLN,Tuliszków,Wielkopolskie,2009,19 700 km,Benzyna,1 000 cm3
Romet,RXL,7 299 PLN,Ruda Śląska,Śląskie,2021,1 km,Benzyna,50 cm3
Triumph,Thunderbird,59 900 PLN,Szczecin,Zachodniopomorskie,Niski przebieg,2017,1 700 cm3,2 500 km
Triumph,Tiger,41 400 PLN,Kwidzyn,Pomorskie,2018,20 900 km,Benzyna,800 cm3
Kawasaki,VN,10 000 PLN,Nowy Gierałtów,Dolnośląskie,Niski przebieg,2006,749 cm3,44 000 km
Yamaha,YZF,15 799 PLN,Radom,Mazowieckie,2016,19 000 km,Benzyna,125 cm3
CF Moto,C-Force,51 900 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,800 cm3
Yamaha,Raptor,29 999 PLN,Radom,Mazowieckie,2004,6 000 km,Benzyna,686 cm3
Yamaha,FJR,23 999 PLN,Radom,Mazowieckie,2001,29 000 km,Benzyna,1 298 cm3
Kawasaki,ZX,14 000 PLN,Olsztyn,Warmińsko-mazurskie,2005,40 300 km,Benzyna,636 cm3
Kawasaki,Ninja,6 000 PLN,Włocławek,Kujawsko-pomorskie,1995,38 000 km,Benzyna,599 cm3
KTM,Duke,12 999 PLN,Radom,Mazowieckie,2016,19 000 km,Benzyna,125 cm3
BMW,GS,64 900 PLN,Stargard Szczeciński,Zachodniopomorskie,2016,68 000 km,Benzyna,1 170 cm3
Suzuki,GSX-R,16 799 PLN,Radom,Mazowieckie,2019,6 000 km,Benzyna,248 cm3
Piaggio,FLY,4 950 PLN,Kostrzyn nad Odrą,Lubuskie,Niski przebieg,2015,49 cm3,4 300 km
Yamaha,Royal Star,28 900 PLN,Libiąż,Małopolskie,1996,22 000 km,1996,Benzyna
Yamaha,MT,15 999 PLN,Radom,Mazowieckie,2017,22 000 km,Benzyna,125 cm3
Yamaha,MT,17 799 PLN,Radom,Mazowieckie,2019,16 000 km,Benzyna,125 cm3
Kawasaki,ZZR,3 400 PLN,Elbląg,Warmińsko-mazurskie,1991,103 000 km,Benzyna,1 052 cm3
Yamaha,YBR,8 999 PLN,Radom,Mazowieckie,2013,14 000 km,Benzyna,125 cm3
REX,,17 000 PLN,Morąg,Warmińsko-mazurskie,1939,1 000 km,Benzyna,198 cm3
Motocykl,,4 500 PLN,Kołobrzeg,Zachodniopomorskie,2018,300 km,2018,Elektryczny
Yamaha,Virago,7 300 PLN,Tuliszków,Wielkopolskie,1993,6 900 km,Benzyna,535 cm3
Honda,CBR,11 499 PLN,Radom,Mazowieckie,2014,21 000 km,Benzyna,125 cm3
Yamaha,YBR,9 499 PLN,Radom,Mazowieckie,2014,13 000 km,Benzyna,125 cm3
Yamaha,MT,26 999 PLN,Radom,Mazowieckie,2016,11 000 km,Benzyna,689 cm3
Moto Guzzi Griso,,29 700 PLN,Puszcza Mariańska,Mazowieckie,Niski przebieg,2011,1 151 cm3,31 400 km
Honda,CBF,8 499 PLN,Radom,Mazowieckie,2015,6 000 km,Benzyna,125 cm3
Suzuki,GSX-R,7 499 PLN,Radom,Mazowieckie,1999,52 000 km,Benzyna,599 cm3
Junak,,9 499 PLN,Błaszki,Łódzkie,2023,1 km,Benzyna,50 cm3
Yamaha,Road Star,31 500 PLN,Białe Błota,Kujawsko-pomorskie,Niski przebieg,2005,1 700 cm3,62 000 km
Honda,VF,15 300 PLN,Bielsko-Biała,Śląskie,1995,44 900 km,Benzyna,750 cm3
KTM,EXC,35 900 PLN,Siemiatycze,Podlaskie,2018,2 km,Benzyna,510 cm3
BMW,S,37 999 PLN,Radom,Mazowieckie,2011,27 000 km,Benzyna,999 cm3
Suzuki,GSX,34 999 PLN,Garwolin,Mazowieckie,2017,20 000 km,Benzyna,998 cm3
Honda,CB,23 000 PLN,Miechów,Małopolskie,Niski przebieg,2015,650 cm3,22 000 km
Yamaha,Virago,10 500 PLN,Rybnik,Śląskie,1994,39 650 km,Benzyna,750 cm3
Bajaj Dominar 400,,10 500 PLN,Lublin,Lubelskie,2018,14 142 km,Benzyna,373 cm3
Motocykl,,2 999 PLN,Bielsko-Biała,Śląskie,2021,1 km,2021,Elektryczny
Yamaha,YZF,11 999 PLN,Radom,Mazowieckie,2010,32 000 km,Benzyna,125 cm3
Honda,PCX,11 799 PLN,Radom,Mazowieckie,2018,6 000 km,Benzyna,125 cm3
Yamaha,R1,25 999 PLN,Radom,Mazowieckie,2005,40 000 km,Benzyna,998 cm3
Junak,M,12 499 PLN,Gliwice,Śląskie,2021,1 km,Benzyna,125 cm3
Kawasaki,Z,30 000 PLN,Bojszowy,Śląskie,2013,8 601 km,Benzyna,800 cm3
Suzuki,Bandit,8 900 PLN,Poniec,Wielkopolskie,Niski przebieg,2005,Benzyna,41 403 km
Harley-Davidson,Touring Road King,42 000 PLN,Zawiercie,Śląskie,2002,42 900 km,Benzyna,1 450 cm3
Yamaha,YBR,9 299 PLN,Radom,Mazowieckie,2011,8 000 km,Benzyna,125 cm3
Harley-Davidson,Touring Road King,32 000 PLN,Zawiercie,Śląskie,2005,29 000 km,Benzyna,1 450 cm3
BMW,RT,43 000 PLN,Zawiercie,Śląskie,2014,90 000 km,Benzyna,1 200 cm3
Harley-Davidson,Touring Electra Glide,42 000 PLN,Zawiercie,Śląskie,2007,34 260 km,Benzyna,1 584 cm3
UM Renegade Sport,,10 999 PLN,Zawiercie,Śląskie,2022,1 100 km,Benzyna,125 cm3
Honda,Hornet,8 500 PLN,Olsztyn,Warmińsko-mazurskie,Niski przebieg,2000,600 cm3,53 071 km
Harley-Davidson,Touring Road King,31 000 PLN,Zawiercie,Śląskie,2002,62 000 km,Benzyna,1 450 cm3
Harley-Davidson,Touring Road King,35 000 PLN,Zawiercie,Śląskie,2002,21 000 km,Benzyna,1 450 cm3
Can-Am,Outlander,56 899 PLN,Lublin,Lubelskie,2022,1 km,Benzyna,570 cm3
Yamaha,MT,25 999 PLN,Radom,Mazowieckie,2014,26 000 km,Benzyna,847 cm3
Honda,Valkyrie,29 999 PLN,Zawiercie,Śląskie,1999,22 000 km,Benzyna,1 500 cm3
Harley-Davidson,V-Rod Night Rod,45 000 PLN,Zawiercie,Śląskie,2009,22 500 km,Benzyna,1 250 cm3
Honda,Valkyrie,45 900 PLN,Grudziądz,Kujawsko-pomorskie,2001,16 498 km,Benzyna,1 500 cm3
Kawasaki,Z,19 900 PLN,Grodzisk Mazowiecki,Mazowieckie,Niski przebieg,2007,748 cm3,39 200 km
Honda,Shadow,17 500 PLN,Dąbrowa Górnicza,Śląskie,1999,16 500 km,Benzyna,125 cm3
BMW,G,16 400 PLN,Złotkowo,Wielkopolskie,2019,8 067 km,Benzyna,310 cm3
Harley-Davidson,Softail V-Rod,45 000 PLN,Zawiercie,Śląskie,2006,7 400 km,Benzyna,1 250 cm3
BMW,S,62 500 PLN,Lipowe,Małopolskie,2021,5 500 km,Benzyna,1 000 cm3
Harley-Davidson,Touring Road King,36 000 PLN,Zawiercie,Śląskie,2002,47 800 km,Benzyna,1 450 cm3
Honda,VTX,25 500 PLN,Księżak,Mazowieckie,Niski przebieg,2008,1 300 cm3,53 848 km
Yamaha,XVZ,26 900 PLN,Księżak,Mazowieckie,Niski przebieg,2006,1 300 cm3,30 304 km
Yamaha,XV,24 900 PLN,Księżak,Mazowieckie,Niski przebieg,2001,1 600 cm3,55 456 km
Harley-Davidson,Touring Road King,38 000 PLN,Zawiercie,Śląskie,2001,45 000 km,Benzyna,1 450 cm3
BMW,RT,27 900 PLN,Księżak,Mazowieckie,Niski przebieg,2013,1 200 cm3,58 965 km
Aprilia,Leonardo,2 700 PLN,Legnica,Dolnośląskie,1999,34 000 km,Benzyna,125 cm3
Kawasaki,Vulcan,18 900 PLN,Księżak,Mazowieckie,Niski przebieg,2001,1 500 cm3,54 392 km
Harley-Davidson,Softail V-Rod,39 999 PLN,Zawiercie,Śląskie,2006,28 000 km,Benzyna,1 130 cm3
Yamaha,YZF,11 999 PLN,Radom,Mazowieckie,2010,28 000 km,Benzyna,125 cm3
Harley-Davidson,Softail Fat Boy,64 900 PLN,Lublin,Lubelskie,2014,24 000 km,Benzyna,1 700 cm3
Kawasaki,Ninja,2 600 PLN,Konin,Wielkopolskie,1990,35 250 km,1990,Benzyna
Harley-Davidson,Touring Road King,39 999 PLN,Zawiercie,Śląskie,2004,48 500 km,Benzyna,1 450 cm3
BMW,LT,27 800 PLN,Gryfów Śląski,Dolnośląskie,2004,62 700 km,Benzyna,1 200 cm3
Yamaha,YZF,17 000 PLN,Piła,Wielkopolskie,2020,1 924 km,Benzyna,125 cm3
Harley-Davidson,Touring Road King,49 999 PLN,Zawiercie,Śląskie,2004,29 000 km,Benzyna,1 700 cm3
Harley-Davidson,Touring Road King,49 000 PLN,Zawiercie,Śląskie,2009,29 000 km,Benzyna,1 584 cm3
Harley-Davidson,Touring Road King,49 999 PLN,Zawiercie,Śląskie,2003,26 700 km,Benzyna,1 450 cm3
Harley-Davidson,Softail V-Rod,79 000 PLN,Zawiercie,Śląskie,2007,4 700 km,Benzyna,1 250 cm3
Harley-Davidson,Touring Road King,49 999 PLN,Zawiercie,Śląskie,2003,27 000 km,Benzyna,1 450 cm3
Harley-Davidson,Softail V-Rod,47 000 PLN,Zawiercie,Śląskie,2009,29 000 km,Benzyna,1 250 cm3
Honda,GL,39 999 PLN,Zawiercie,Śląskie,2008,91 000 km,Benzyna,1 800 cm3
Yamaha,XJ,8 650 PLN,Gubin,Lubuskie,1997,33 000 km,1997,Benzyna
Honda,Lead,3 900 PLN,Pniówek,Śląskie,Niski przebieg,2006,102 cm3,23 000 km
Honda,CB,33 300 PLN,Gdańsk,Pomorskie,2023,1 km,Benzyna,471 cm3
Polaris,Sportsman,44 000 PLN,Zielona Góra,Łódzkie,2022,450 km,Benzyna,567 cm3
Honda,CB,16 000 PLN,Stary Kadłub,Mazowieckie,Niski przebieg,2009,599 cm3,27 595 km
Suzuki,GSX-R,18 499 PLN,Wrocław,Dolnośląskie,Niski przebieg,2003,Benzyna,59 800 km
Harley-Davidson,Softail Standard,72 000 PLN,Wieliczka,Małopolskie,2021,3 900 km,Benzyna,1 745 cm3
Honda,CB,11 100 PLN,Stary Kadłub,Mazowieckie,Niski przebieg,2004,600 cm3,41 165 km
Honda,NSS,17 990 PLN,Gniezno,Wielkopolskie,2019,16 700 km,Benzyna,125 cm3
Ducati,Monster,58 900 PLN,Wrocław,Dolnośląskie,2022,1 km,Benzyna,937 cm3
Ducati,Monster,61 900 PLN,Wrocław,Dolnośląskie,2023,1 km,Benzyna,937 cm3
BMW,GS,24 000 PLN,Warszawa,Mazowieckie,Niski przebieg,2002,1 130 cm3,79 000 km
Yamaha,YZF,38 000 PLN,Książnice,Małopolskie,2022,2 400 km,Benzyna,689 cm3
Yamaha,Tracer,40 500 PLN,Kalisz,Wielkopolskie,2019,3 000 km,Benzyna,700 cm3
KTM,LC,13 800 PLN,Wrocław,Dolnośląskie,Niski przebieg,2006,625 cm3,59 000 km
Honda,CBR,19 900 PLN,Gdańsk,Pomorskie,Niski przebieg,2014,649 cm3,52 600 km
Harley-Davidson,Softail Street Bob,69 900 PLN,Ostrzeszów,Wielkopolskie,2018,2 500 km,Benzyna,1 750 cm3
Honda,Varadero,27 500 PLN,Kraśnik,Lubelskie,Niski przebieg,2010,996 cm3,50 000 km
Yamaha,FZ,14 000 PLN,Rypin,Kujawsko-pomorskie,Niski przebieg,2005,600 cm3,48 000 km
Harley-Davidson,Softail Springer Classic,48 000 PLN,Ostrzeszów,Wielkopolskie,2005,50 000 km,Benzyna,1 450 cm3
BMW,GS,14 900 PLN,Oleśnica,Dolnośląskie,1998,110 000 km,Benzyna,1 085 cm3
Suzuki,SV,6 500 PLN,Brzoskwinia,Małopolskie,Niski przebieg,2001,645 cm3,30 800 km
Suzuki,DL,14 000 PLN,Poznań,Wielkopolskie,Niski przebieg,2008,645 cm3,69 790 km
Benelli,BN 125,11 490 PLN,Częstochowa,Śląskie,2022,125 cm3,2022,Benzyna
Harley-Davidson,Dyna Fat Bob,89 000 PLN,Andrespol,Łódzkie,2022,2 869 km,Benzyna,1 868 cm3
Kawasaki,VN,26 900 PLN,Marki,Mazowieckie,2019,1 100 km,Benzyna,903 cm3
CF Moto,,42 899 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,600 cm3
Kymco,Maxxer,23 500 PLN,Toruń,Kujawsko-pomorskie,2021,1 km,Benzyna,300 cm3
SYM,Orbit,3 000 PLN,Jaworzno,Śląskie,2012,18 000 km,Benzyna,50 cm3
Can-Am,Spyder,68 000 PLN,Koszalin,Zachodniopomorskie,2021,22 km,Benzyna,1 300 cm3
Piaggio,Liberty,4 600 PLN,Międzyrzecze,Śląskie,Niski przebieg,2015,50 cm3,22 000 km
Motocykl,,6 599 PLN,Stara Błotnica,Mazowieckie,2022,20 km,Benzyna,250 cm3
Honda,Vision,2 800 PLN,Nowy Targ,Małopolskie,1989,7 900 km,Benzyna,50 cm3
Suzuki,GN,5 900 PLN,Dąbie,Wielkopolskie,1994,34 000 km,Benzyna,246 cm3
Harley-Davidson,Sportster Custom 883C,29 900 PLN,Wieliczka,Małopolskie,Niski przebieg,2009,883 cm3,20 900 km
Harley-Davidson,Street 750,45 900 PLN,Lublin,Lubelskie,2018,2 653 km,Benzyna,749 cm3
Harley-Davidson,Sportster,61 600 PLN,Lublin,Lubelskie,2020,6 692 km,Benzyna,883 cm3
Piaggio,Liberty,9 999 PLN,Zawiercie,Śląskie,2021,350 km,Benzyna,49 cm3
BMW,RT,77 900 PLN,Koło,Wielkopolskie,Niski przebieg,2017,1 170 cm3,2 950 km
Suzuki,VL 1500 Intruder LC - Boulevard C90,36 500 PLN,Lubraniec,Kujawsko-pomorskie,2005,32 000 km,2005,Benzyna
Honda,VTX,23 900 PLN,Garwolin,Mazowieckie,2004,35 400 km,Benzyna,1 312 cm3
Kymco,MXU,39 900 PLN,Skierniewice,Łódzkie,2020,1 435 km,Benzyna,700 cm3
Polaris,Ranger,88 999 PLN,Rzekuń,Mazowieckie,2023,1 km,Benzyna,567 cm3
Polaris,Sportsman,60 999 PLN,Rzekuń,Mazowieckie,2022,1 km,Benzyna,567 cm3
Polaris,Sportsman,93 999 PLN,Rzekuń,Mazowieckie,2022,1 km,Benzyna,952 cm3
Polaris,RZR,194 999 PLN,Rzekuń,Mazowieckie,2022,1 km,Benzyna,925 cm3
Ducati,Diavel,105 000 PLN,Swarzędz,Wielkopolskie,2021,3 180 km,2021,Benzyna
Honda,VTX,42 900 PLN,Kochanowice,Śląskie,2006,24 000 km,Benzyna,1 800 cm3
Triumph,Trophy,5 650 PLN,Ścinawa,Dolnośląskie,1993,77 000 km,Benzyna,885 cm3
BMW,RT,27 000 PLN,Szczecinek,Zachodniopomorskie,2011,158 000 km,Benzyna,1 170 cm3
Honda,CRF,28 200 PLN,Nowy Żmigród,Podkarpackie,2022,3 500 km,Benzyna,286 cm3
Piaggio,MP-3,7 000 PLN,Głogów,Dolnośląskie,Niski przebieg,2008,125 cm3,25 000 km
Yamaha,XJ,5 250 PLN,Ścinawa,Dolnośląskie,1992,38 000 km,Benzyna,599 cm3
Harley-Davidson,Sportster Custom 1200C,28 000 PLN,Kraków,Małopolskie,2009,31 500 km,2009,Benzyna
Suzuki,GSX,5 000 PLN,Bytom,Śląskie,1997,27 118 km,Benzyna,600 cm3
Yamaha,R125,11 290 PLN,Błaszki,Łódzkie,2013,30 000 km,Benzyna,125 cm3
Polaris,Ranger,85 999 PLN,Stanisławów Pierwszy,Mazowieckie,2020,25 km,2020,Benzyna
Suzuki,GSX,65 400 PLN,Lublin,Lubelskie,2022,1 km,Benzyna,999 cm3
Suzuki,GSX,18 900 PLN,Lublin,Lubelskie,2022,1 km,Benzyna,124 cm3
Polaris,Ranger XP,98 999 PLN,Stanisławów Pierwszy,Mazowieckie,2021,1 km,Benzyna,999 cm3
Polaris,Ranger XP,118 999 PLN,Stanisławów Pierwszy,Mazowieckie,2021,1 km,Benzyna,999 cm3
Polaris,Sportsman,59 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,570 cm3
Triumph,Thunderbird,35 300 PLN,Zabrze,Śląskie,2011,93 326 km,2011,Benzyna
Suzuki,GSX 1000,36 000 PLN,Żyrardów,Mazowieckie,Niski przebieg,2016,999 cm3,2 800 km
Barton,Falcon,5 500 PLN,Stróża,Łódzkie,2018,7 800 km,Benzyna,50 cm3
Polaris,Sportsman,59 999 PLN,Stanisławów Pierwszy,Mazowieckie,2020,1 km,Benzyna,567 cm3
Polaris,RZR,149 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,925 cm3
Polaris,,194 999 PLN,Stanisławów Pierwszy,Mazowieckie,2020,1 km,Benzyna,925 cm3
BMW,K,30 000 PLN,Ostróda,Warmińsko-mazurskie,2010,41 141 km,2010,Benzyna
Suzuki,GSX,55 400 PLN,Lublin,Lubelskie,2022,1 km,Benzyna,999 cm3
Yamaha,YZF,19 250 PLN,Ścinawa,Dolnośląskie,2022,12 000 km,Benzyna,125 cm3
Suzuki,Burgman,6 500 PLN,Otwock,Mazowieckie,Niski przebieg,2005,400 cm3,58 339 km
Polaris,Ranger,79 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,570 cm3
Polaris,Sportsman,93 999 PLN,Stanisławów Pierwszy,Mazowieckie,2020,1 km,Benzyna,952 cm3
Polaris,Ranger,139 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,999 cm3
Suzuki,VL 800 Volusia - Boulevard C50,18 990 PLN,Wawrów,Lubuskie,Niski przebieg,2005,805 cm3,17 500 km
Yamaha,XJ,8 500 PLN,Kutno,Łódzkie,1995,67 688 km,Benzyna,900 cm3
Harley-Davidson,FLH Electra Glide,78 900 PLN,Tarnów,Małopolskie,2018,32 900 km,Benzyna,1 800 cm3
Polaris,Ranger XP,138 999 PLN,Stanisławów Pierwszy,Mazowieckie,2021,1 km,Benzyna,999 cm3
Polaris,Ranger,127 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,999 cm3
Polaris,Ranger,88 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,570 cm3
Polaris,Sportsman,49 999 PLN,Stanisławów Pierwszy,Mazowieckie,2021,1 km,Benzyna,570 cm3
BMW,GS,19 900 PLN,Janówek Pierwszy,Mazowieckie,2019,600 km,Benzyna,313 cm3
Suzuki,Bandit,16 500 PLN,Piastów,Mazowieckie,Niski przebieg,2008,1 255 cm3,51 000 km
Polaris,RZR,224 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,925 cm3
Polaris,Sportsman,55 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,570 cm3
Polaris,Ranger XP,123 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,999 cm3
Yamaha,XVS,21 000 PLN,Zakliczyn,Małopolskie,Niski przebieg,2006,649 cm3,36 392 km
Polaris,Scrambler,91 999 PLN,Stanisławów Pierwszy,Mazowieckie,2021,1 km,Benzyna,952 cm3
Polaris,RZR,259 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,1 997 cm3
Polaris,RZR,129 999 PLN,Stanisławów Pierwszy,Mazowieckie,2021,1 km,Benzyna,925 cm3
Polaris,Sportsman,55 999 PLN,Stanisławów Pierwszy,Mazowieckie,2023,1 km,Benzyna,570 cm3
Honda,CBF,13 700 PLN,Radziejów,Kujawsko-pomorskie,2008,82 000 km,Benzyna,600 cm3
Polaris,RZR,284 999 PLN,Stanisławów Pierwszy,Mazowieckie,2023,1 km,Benzyna,1 997 cm3
Polaris,,259 999 PLN,Stanisławów Pierwszy,Mazowieckie,2021,1 km,Benzyna,1 997 cm3
SYM,Fiddle,3 900 PLN,Pukinin,Łódzkie,2015,9 800 km,2015,Benzyna
Suzuki,Burgman,12 500 PLN,Pukinin,Łódzkie,Niski przebieg,2006,Benzyna,30 000 km
Suzuki,Bandit,15 700 PLN,Radziejów,Kujawsko-pomorskie,2007,57 000 km,Benzyna,1 250 cm3
Linhai ATV,,9 900 PLN,Węża,Opolskie,2018,620 km,Benzyna,150 cm3
Polaris,RZR,224 999 PLN,Stanisławów Pierwszy,Mazowieckie,2022,1 km,Benzyna,925 cm3
Suzuki,DL,23 900 PLN,Bysław,Kujawsko-pomorskie,2016,48 500 km,Benzyna,650 cm3
Polaris,RZR,119 999 PLN,Stanisławów Pierwszy,Mazowieckie,2023,1 km,Benzyna,999 cm3
Polaris,RZR,99 999 PLN,Stanisławów Pierwszy,Mazowieckie,2021,1 km,Benzyna,999 cm3
Honda,CBR,11 000 PLN,Września,Wielkopolskie,Niski przebieg,2001,929 cm3,92 000 km
Peugeot,Vivacity,5 400 PLN,Radziejów,Kujawsko-pomorskie,2013,15 000 km,2013,Elektryczny
Honda,ST,23 500 PLN,Radziejów,Kujawsko-pomorskie,2007,168 000 km,Benzyna,1 300 cm3
Yamaha,XVS,13 900 PLN,Pleszew,Wielkopolskie,1999,47 310 km,Benzyna,1 100 cm3
BMW,R,26 800 PLN,Ścinawa,Dolnośląskie,2002,28 000 km,Benzyna,1 170 cm3
Loncin,,2 499 PLN,Stara Błotnica,Mazowieckie,2022,125 cm3,2022,Benzyna
Honda,NC,24 800 PLN,Nowy Żmigród,Podkarpackie,2016,45 000 km,Benzyna,745 cm3
Yamaha,YZF,23 999 PLN,Pruszcz Gdański,Pomorskie,Niski przebieg,2008,998 cm3,59 092 km
Harley-Davidson,Touring Road King,28 750 PLN,Sokółka,Podlaskie,2006,38 443 km,Benzyna,1 450 cm3
Triumph,Street Twin,30 700 PLN,Radziejów,Kujawsko-pomorskie,2018,14 000 km,Benzyna,900 cm3
Moto Guzzi Stelvio,,27 900 PLN,Nowy Żmigród,Podkarpackie,Niski przebieg,2009,1 151 cm3,53 000 km
Ducati,Monster,51 900 PLN,Sucha Beskidzka,Małopolskie,2021,3 200 km,2021,Benzyna
Aprilia,Caponord,14 000 PLN,Chrzanów Mały,Mazowieckie,Niski przebieg,2006,998 cm3,40 000 km
Aprilia,Scarabeo,6 000 PLN,Warszawa,Mazowieckie,2007,40 000 km,Benzyna,500 cm3
Harley-Davidson,Touring Road King,27 750 PLN,Sokółka,Podlaskie,2007,33 845 km,Benzyna,1 600 cm3
KTM,Duke,19 500 PLN,Radziejów,Kujawsko-pomorskie,2014,53 000 km,Benzyna,690 cm3
Hyosung GT,,6 500 PLN,Jarocin,Wielkopolskie,Niski przebieg,2006,124 cm3,39 000 km
BMW,Adventure,77 700 PLN,Warszawa,Mazowieckie,Niski przebieg,2016,1 170 cm3,6 300 km
Moto Guzzi Breva,,13 500 PLN,Łódź,Łódzkie,2003,38 850 km,Benzyna,750 cm3
Yamaha,MT,25 900 PLN,Gdańsk,Pomorskie,Niski przebieg,2016,689 cm3,23 500 km
Ducati,Diavel,92 900 PLN,Łódź,Łódzkie,2021,1 550 km,Benzyna,1 262 cm3
Romet,Retro,2 200 PLN,Straszyn,Pomorskie,Niski przebieg,2018,50 cm3,1 950 km
